applicant_id,age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,status,target,true_good
507,69,21128.29,20,3,0.231,2,rejected,,0
508,65,18343.26,130,4,0.53,1,approved,1.0,1
509,57,16688.52,100,5,0.127,1,approved,1.0,1
510,48,32996.07,15,5,0.259,1,rejected,,1
511,24,51746.96,206,7,0.156,0,approved,1.0,1
512,38,44415.68,87,5,0.324,1,rejected,,1
513,58,43776.93,184,6,0.149,3,approved,0.0,0
514,63,126560.01,37,4,0.273,1,approved,1.0,1
515,56,79880.26,36,3,0.499,0,approved,1.0,1
516,28,83903.44,213,3,0.729,0,approved,0.0,0
517,30,41179.74,94,8,0.238,2,rejected,,0
518,68,44383.47,68,4,0.365,1,approved,0.0,0
519,38,79994.62,227,2,0.096,0,approved,0.0,0
520,56,28909.9,164,2,0.608,0,approved,0.0,0
521,29,45869.98,162,0,0.254,3,approved,0.0,0
522,72,13653.81,88,3,0.399,4,rejected,,0
523,33,16511.72,238,3,0.223,1,approved,1.0,1
524,29,30918.02,39,1,0.372,0,rejected,,0
525,33,58963.91,41,2,0.103,0,approved,0.0,0
526,31,19220.99,129,6,0.49,1,rejected,,0
527,23,51863.66,181,3,0.071,1,approved,1.0,1
528,44,46964.31,98,3,0.271,2,rejected,,0
529,50,22935.69,191,2,0.507,2,approved,0.0,0
530,26,35566.2,145,4,0.159,1,approved,1.0,1
531,44,68551.39,209,4,0.144,0,approved,1.0,1
532,20,90860.7,69,7,0.293,5,rejected,,0
533,49,48535.42,115,1,0.137,2,rejected,,1
534,38,56307.78,219,6,0.038,2,approved,1.0,1
535,56,13701.67,72,4,0.366,0,approved,1.0,1
536,60,35592.76,185,3,0.124,3,approved,0.0,0
537,27,26808.38,64,2,0.159,0,approved,1.0,1
538,68,40850.97,46,2,0.304,2,rejected,,1
539,63,56012.19,200,3,0.417,1,approved,1.0,1
540,31,21010.22,97,2,0.38,1,approved,0.0,0
541,43,57952.94,112,4,0.167,2,approved,1.0,1
542,71,21814.78,62,4,0.161,1,rejected,,1
543,68,13345.43,13,2,0.301,0,rejected,,0
544,22,57340.77,206,2,0.29,1,approved,1.0,1
545,68,79810.33,237,6,0.345,1,approved,0.0,0
546,22,71484.72,137,3,0.614,1,approved,1.0,1
547,36,27585.51,153,1,0.409,2,approved,0.0,0
548,58,47039.55,137,3,0.13,1,approved,1.0,1
549,64,17932.2,207,3,0.222,0,approved,1.0,1
550,21,38966.35,208,2,0.094,3,approved,1.0,1
551,72,74467.74,2,3,0.231,2,rejected,,1
552,73,99511.76,191,3,0.633,2,approved,0.0,0
553,39,18821.82,12,5,0.254,2,rejected,,1
554,33,33529.77,74,1,0.443,1,rejected,,0
555,24,39273.56,157,1,0.389,2,rejected,,1
556,25,43986.19,7,4,0.043,2,rejected,,1
557,21,56747.08,93,1,0.159,1,approved,1.0,1
558,61,24278.91,209,1,0.067,1,approved,1.0,1
559,42,42102.05,11,3,0.323,0,rejected,,1
560,42,22355.35,200,3,0.229,2,approved,1.0,1
561,32,104609.46,35,3,0.373,0,approved,1.0,1
562,69,14810.46,3,4,0.289,0,approved,0.0,0
563,47,12532.69,86,3,0.073,1,approved,1.0,1
564,46,18517.43,42,3,0.24,1,rejected,,0
565,39,28102.01,130,1,0.488,1,approved,0.0,0
566,18,39019.41,89,2,0.2,0,approved,1.0,1
567,27,46679.0,189,2,0.156,1,approved,1.0,1
568,27,37052.95,213,6,0.286,3,approved,0.0,0
569,42,44533.12,0,1,0.239,1,rejected,,1
570,23,43210.53,93,5,0.328,0,approved,1.0,1
571,69,13580.52,8,1,0.074,1,rejected,,1
572,28,20248.86,112,7,0.125,2,approved,0.0,0
573,51,39293.47,111,4,0.307,1,approved,0.0,0
574,33,24210.8,24,3,0.536,0,rejected,,1
575,22,29134.94,175,7,0.178,0,approved,1.0,1
576,22,35464.84,87,3,0.128,0,approved,1.0,1
577,45,53010.92,10,3,0.366,1,rejected,,0
578,68,61030.73,95,3,0.045,2,approved,1.0,1
579,59,58648.86,41,1,0.405,0,approved,1.0,1
580,56,33543.81,223,2,0.127,1,approved,1.0,1
581,53,152003.46,116,2,0.06,0,approved,1.0,1
582,43,42745.12,151,3,0.232,1,approved,1.0,1
583,57,35077.63,9,1,0.144,2,rejected,,0
584,69,29310.06,16,1,0.197,1,rejected,,0
585,48,53803.35,236,7,0.025,0,approved,1.0,1
586,52,56579.86,123,4,0.27,1,approved,1.0,1
587,28,38475.78,187,2,0.09,2,approved,1.0,1
588,56,30893.32,25,2,0.242,1,rejected,,1
589,24,28094.34,116,1,0.325,0,approved,1.0,1
590,58,58175.56,196,2,0.282,1,approved,1.0,1
591,74,104085.67,239,3,0.073,2,approved,1.0,1
592,43,26615.5,193,1,0.166,1,approved,1.0,1
593,47,19421.12,34,1,0.429,0,approved,0.0,0
594,34,23828.59,194,2,0.236,5,rejected,,0
595,60,55565.73,202,3,0.783,1,approved,1.0,1
596,68,24836.39,64,3,0.068,0,rejected,,0
597,27,40445.57,31,3,0.439,1,rejected,,1
598,39,69393.53,35,2,0.207,1,approved,1.0,1
599,38,22731.62,124,6,0.415,1,approved,1.0,1
600,42,34595.86,13,2,0.493,0,rejected,,0
601,19,35401.44,78,2,0.11,1,rejected,,0
602,33,47328.86,162,4,0.174,1,approved,1.0,1
603,46,51797.1,90,0,0.418,0,approved,1.0,1
604,49,15518.02,214,4,0.282,0,approved,1.0,1
605,61,54788.1,145,2,0.332,4,rejected,,1
606,48,27970.51,46,2,0.348,1,rejected,,1
607,20,18811.25,151,4,0.235,1,approved,1.0,1
608,42,37210.88,69,1,0.193,2,approved,0.0,0
609,42,37853.53,105,4,0.391,1,approved,1.0,1
610,38,60116.12,45,1,0.155,1,approved,0.0,0
611,34,24683.6,50,3,0.354,0,approved,1.0,1
612,48,65857.2,123,4,0.167,3,approved,0.0,0
613,44,46606.09,101,2,0.185,1,approved,1.0,1
614,39,28264.01,171,5,0.147,3,approved,1.0,1
615,74,40959.7,202,3,0.602,1,approved,1.0,1
616,62,49756.82,73,2,0.51,1,rejected,,1
617,26,55210.31,142,10,0.6,0,approved,1.0,1
618,26,37322.38,190,1,0.383,3,approved,0.0,0
619,33,38497.62,189,1,0.067,0,approved,1.0,1
620,59,63918.81,15,3,0.164,2,rejected,,1
621,29,45479.07,98,6,0.127,1,approved,1.0,1
622,29,23130.93,190,7,0.178,4,approved,0.0,0
623,74,22025.21,162,1,0.33,0,approved,1.0,1
624,71,45263.21,33,2,0.265,0,rejected,,0
625,58,44793.85,113,3,0.459,1,rejected,,0
626,39,30574.36,105,3,0.316,3,rejected,,0
627,54,46451.46,185,4,0.456,0,approved,1.0,1
628,36,48646.74,179,2,0.523,2,approved,1.0,1
629,18,21754.62,99,0,0.475,1,approved,0.0,0
630,69,89043.28,128,3,0.296,1,approved,0.0,0
631,74,28783.0,24,2,0.226,0,approved,0.0,0
632,20,44205.48,224,2,0.321,2,approved,0.0,0
633,50,17366.54,215,2,0.494,0,approved,1.0,1
634,73,17843.96,29,6,0.203,0,rejected,,0
635,64,23412.98,89,5,0.46,0,approved,0.0,0
636,70,17166.5,195,3,0.331,1,approved,1.0,1
637,63,23435.29,69,2,0.535,0,rejected,,0
638,55,36273.84,70,3,0.556,0,approved,0.0,0
639,47,29424.9,218,3,0.398,1,approved,0.0,0
640,50,46094.58,156,5,0.633,4,rejected,,0
641,19,47903.08,74,2,0.422,2,rejected,,1
642,47,29228.03,44,8,0.224,2,rejected,,0
643,19,22023.25,232,3,0.134,1,approved,1.0,1
644,22,51544.31,49,4,0.19,1,approved,1.0,1
645,65,21626.47,47,4,0.443,1,rejected,,1
646,23,40296.82,35,4,0.137,1,approved,0.0,0
647,50,38955.51,239,4,0.17,0,approved,1.0,1
648,57,53220.11,211,4,0.268,2,approved,1.0,1
649,19,17760.88,39,3,0.403,2,rejected,,0
650,72,59818.56,89,4,0.179,3,rejected,,0
651,41,56749.47,219,4,0.605,2,rejected,,0
652,47,41431.28,29,3,0.692,4,rejected,,0
653,71,36658.81,186,1,0.155,1,approved,1.0,1
654,18,54310.14,184,3,0.082,1,approved,1.0,1
655,25,11435.8,176,3,0.353,1,approved,0.0,0
656,65,64988.22,137,3,0.206,2,approved,1.0,1
657,35,30720.31,145,1,0.032,0,approved,1.0,1
658,65,44266.42,210,4,0.158,1,approved,1.0,1
659,70,16344.54,25,4,0.611,2,rejected,,0
660,37,28658.18,43,2,0.457,1,approved,0.0,0
661,18,41161.23,115,5,0.36,1,approved,1.0,1
662,56,15084.46,29,3,0.398,4,rejected,,0
663,63,70702.71,152,4,0.336,3,approved,1.0,1
664,26,56197.97,56,7,0.395,1,rejected,,0
665,32,71250.97,119,2,0.124,2,approved,1.0,1
666,27,50315.1,217,3,0.144,1,approved,0.0,0
667,52,44397.69,4,4,0.515,2,rejected,,0
668,58,29937.88,33,1,0.615,1,rejected,,0
669,19,40389.81,97,4,0.471,0,approved,0.0,0
670,47,37426.41,32,4,0.12,1,approved,0.0,0
671,59,78891.6,147,3,0.218,1,approved,1.0,1
672,51,21841.51,238,2,0.14,1,approved,1.0,1
673,74,36270.92,206,7,0.047,1,approved,1.0,1
674,47,35838.39,44,4,0.262,1,approved,1.0,1
675,71,38117.79,34,5,0.25,2,rejected,,0
676,71,26209.13,189,3,0.136,1,approved,1.0,1
677,28,47626.92,86,3,0.083,0,approved,1.0,1
678,62,46429.51,218,7,0.276,3,approved,0.0,0
679,53,21166.49,166,1,0.193,2,approved,0.0,0
680,69,15868.47,159,3,0.25,1,approved,1.0,1
681,32,49716.49,208,3,0.331,0,approved,1.0,1
682,34,21697.81,80,2,0.206,0,approved,1.0,1
683,41,42358.15,85,3,0.193,1,approved,0.0,0
684,73,31853.29,63,3,0.407,4,rejected,,0
685,74,40349.05,121,4,0.338,0,approved,1.0,1
686,64,21815.77,178,0,0.181,2,approved,1.0,1
687,20,23399.46,176,3,0.389,0,approved,1.0,1
688,23,52221.89,133,0,0.056,1,approved,1.0,1
689,56,10757.22,210,1,0.212,3,approved,0.0,0
690,22,58839.82,98,3,0.132,2,approved,1.0,1
691,73,49023.55,239,2,0.235,1,approved,1.0,1
692,28,53683.03,66,4,0.406,0,approved,1.0,1
693,71,25223.31,56,1,0.215,1,rejected,,1
694,37,26084.36,195,3,0.103,2,approved,0.0,0
695,32,24453.37,147,2,0.14,1,approved,1.0,1
696,30,33384.8,188,1,0.373,2,approved,1.0,1
697,61,64716.03,43,2,0.411,1,rejected,,1
698,20,57080.61,104,3,0.188,0,approved,1.0,1
699,51,52971.23,124,3,0.111,3,approved,0.0,0
700,43,20064.86,128,1,0.223,1,approved,0.0,0
701,49,85330.51,33,2,0.396,1,approved,1.0,1
702,32,18391.93,23,4,0.669,0,rejected,,0
703,21,52333.99,29,2,0.568,2,rejected,,0
704,44,45210.33,92,3,0.189,1,approved,1.0,1
705,36,19566.88,175,4,0.119,2,approved,0.0,0
706,62,22317.93,17,4,0.366,1,rejected,,1
707,37,22601.53,135,4,0.075,0,approved,1.0,1
708,36,21055.93,206,4,0.241,1,approved,0.0,0
709,39,41096.59,118,3,0.46,1,approved,1.0,1
710,20,58462.82,203,3,0.198,0,approved,1.0,1
711,46,22385.11,219,2,0.31,0,approved,0.0,0
712,65,41771.67,32,3,0.156,1,approved,1.0,1
713,46,27354.81,183,4,0.217,0,approved,1.0,1
714,45,138482.29,64,3,0.215,0,approved,1.0,1
715,46,68215.53,132,2,0.42,1,approved,1.0,1
716,31,55379.12,49,3,0.388,1,approved,0.0,0
717,24,53186.61,8,1,0.053,2,rejected,,1
718,70,54516.84,95,5,0.249,2,approved,0.0,0
719,62,23332.13,75,2,0.412,4,rejected,,1
720,59,53088.47,156,1,0.318,0,approved,1.0,1
721,21,15684.19,116,3,0.22,2,rejected,,1
722,42,19523.96,169,4,0.021,0,approved,1.0,1
723,18,40577.03,181,4,0.186,0,approved,1.0,1
724,37,43774.69,64,5,0.295,0,approved,0.0,0
725,23,32776.64,15,2,0.086,1,approved,1.0,1
726,22,59425.47,66,3,0.252,0,approved,1.0,1
727,44,27609.51,98,2,0.233,0,approved,0.0,0
728,34,70168.53,159,0,0.581,2,approved,1.0,1
729,73,44400.01,63,2,0.238,0,approved,1.0,1
730,58,43460.96,132,3,0.198,1,approved,0.0,0
731,38,25289.18,120,5,0.187,1,approved,0.0,0
732,22,19538.12,233,1,0.225,2,approved,1.0,1
733,54,53442.87,12,4,0.295,1,approved,1.0,1
734,39,29096.88,171,2,0.489,4,approved,1.0,1
735,39,12299.5,20,4,0.164,1,rejected,,0
736,51,44087.12,53,2,0.32,1,rejected,,0
737,41,29251.27,203,3,0.4,1,approved,1.0,1
738,60,35540.9,68,3,0.517,5,rejected,,0
739,68,33683.69,166,3,0.299,1,approved,0.0,0
740,60,13368.33,158,2,0.107,0,approved,1.0,1
741,74,36995.82,105,1,0.196,0,approved,1.0,1
742,34,57763.42,166,4,0.296,0,approved,1.0,1
743,35,28099.83,183,1,0.33,1,approved,1.0,1
744,36,60708.04,143,4,0.074,0,approved,1.0,1
745,28,36590.28,133,5,0.099,1,approved,0.0,0
746,26,41076.06,27,5,0.646,1,rejected,,1
747,28,44046.74,176,3,0.056,2,approved,0.0,0
748,59,29423.67,120,2,0.415,0,approved,0.0,0
749,46,110640.93,178,4,0.48,2,approved,1.0,1
750,33,47261.94,209,3,0.153,0,approved,0.0,0
751,55,28451.33,209,1,0.128,1,approved,1.0,1
752,45,50384.13,220,5,0.28,1,approved,1.0,1
753,18,42985.82,35,4,0.523,2,rejected,,0
754,69,38121.85,152,2,0.339,1,approved,1.0,1
755,39,37735.83,65,3,0.099,2,approved,0.0,0
756,18,50584.61,90,5,0.122,2,approved,1.0,1
757,28,19221.22,22,2,0.551,1,rejected,,0
758,66,25546.04,161,4,0.004,2,approved,1.0,1
759,54,19384.57,71,1,0.092,2,approved,1.0,1
760,60,19128.94,192,3,0.284,0,approved,0.0,0
761,36,10757.49,63,2,0.492,0,approved,0.0,0
762,54,32134.83,206,2,0.154,2,approved,1.0,1
763,35,29015.73,231,3,0.452,2,approved,1.0,1
764,41,21151.46,126,2,0.526,1,approved,1.0,1
765,27,30346.46,149,3,0.142,1,approved,1.0,1
766,53,79674.87,30,3,0.247,3,approved,0.0,0
767,52,54938.79,125,0,0.19,2,approved,0.0,0
768,72,12002.72,208,4,0.093,1,approved,1.0,1
769,56,31634.6,197,1,0.503,3,rejected,,0
770,23,64862.44,195,5,0.23,3,approved,0.0,0
771,33,37168.59,116,2,0.183,2,approved,0.0,0
772,21,41073.3,185,4,0.669,1,approved,0.0,0
773,34,40252.61,149,0,0.041,0,approved,1.0,1
774,37,22139.48,197,3,0.397,2,approved,1.0,1
775,71,49722.63,85,5,0.382,1,approved,1.0,1
776,23,59726.72,24,1,0.114,2,rejected,,0
777,47,28381.05,113,4,0.658,2,approved,0.0,0
778,70,40960.9,231,2,0.19,2,approved,1.0,1
779,35,27193.49,43,6,0.401,3,rejected,,0
780,62,45049.58,148,3,0.044,0,approved,1.0,1
781,36,76097.06,53,5,0.171,2,approved,1.0,1
782,27,65785.18,226,2,0.155,0,approved,1.0,1
783,51,15868.4,104,5,0.388,2,rejected,,0
784,39,25296.41,207,6,0.502,1,approved,1.0,1
785,18,28290.48,161,5,0.22,1,approved,1.0,1
786,41,53682.84,53,2,0.251,1,rejected,,0
787,40,35402.44,7,4,0.292,2,rejected,,0
788,72,36934.29,49,2,0.02,0,approved,1.0,1
789,66,21041.68,60,3,0.05,0,approved,1.0,1
790,36,73652.98,28,3,0.254,0,approved,1.0,1
791,60,45588.59,33,1,0.21,0,approved,0.0,0
792,45,15322.8,197,2,0.195,2,approved,1.0,1
793,69,69386.55,133,3,0.522,1,approved,1.0,1
794,48,22060.13,26,3,0.188,2,rejected,,0
795,22,43988.45,90,5,0.742,1,rejected,,1
796,62,26252.19,221,3,0.431,1,approved,1.0,1
797,56,30715.65,157,2,0.222,1,rejected,,1
798,67,79400.86,91,4,0.495,0,approved,1.0,1
799,58,33798.44,114,1,0.129,0,approved,1.0,1
800,56,34209.76,47,3,0.191,1,rejected,,1
801,38,35808.24,31,2,0.521,1,approved,1.0,1
802,38,42224.95,222,1,0.18,1,approved,1.0,1
803,39,64966.99,48,3,0.339,1,approved,1.0,1
804,31,58918.6,159,5,0.098,2,approved,1.0,1
805,58,45569.22,11,3,0.42,3,rejected,,0
806,40,64976.42,154,3,0.093,3,approved,1.0,1
807,72,39319.6,197,5,0.206,1,approved,1.0,1
808,50,56633.92,173,3,0.112,0,approved,1.0,1
809,35,56420.33,210,1,0.361,2,approved,0.0,0
810,61,44899.08,112,4,0.222,2,approved,1.0,1
811,44,42109.48,128,5,0.2,0,approved,1.0,1
812,72,53770.97,95,2,0.478,2,rejected,,1
813,63,35264.45,53,2,0.07,2,approved,1.0,1
814,67,90092.03,101,2,0.114,0,approved,1.0,1
815,73,44198.08,32,2,0.317,2,rejected,,1
816,62,56205.87,122,2,0.484,0,approved,1.0,1
817,71,18996.82,55,6,0.227,0,approved,0.0,0
818,69,53518.19,149,5,0.419,0,approved,0.0,0
819,26,49593.54,214,5,0.685,1,approved,0.0,0
820,57,48578.1,96,5,0.092,1,approved,0.0,0
821,49,95066.25,98,3,0.284,1,approved,0.0,0
822,71,45841.51,62,1,0.204,2,rejected,,1
823,61,49962.73,120,2,0.436,0,approved,0.0,0
824,47,45705.09,206,1,0.109,1,approved,1.0,1
825,54,58388.81,192,3,0.321,0,approved,1.0,1
826,23,23507.38,96,1,0.334,2,approved,1.0,1
827,38,18007.28,58,4,0.14,2,rejected,,0
828,59,39985.86,192,3,0.617,1,approved,0.0,0
829,42,67574.78,87,3,0.329,2,rejected,,1
830,72,20927.42,214,3,0.163,3,approved,1.0,1
831,55,44943.54,45,3,0.3,1,approved,0.0,0
832,19,36390.41,134,3,0.49,1,approved,1.0,1
833,27,15092.32,201,1,0.272,1,approved,0.0,0
834,53,41483.3,141,1,0.299,1,approved,0.0,0
835,63,25961.35,165,4,0.173,0,approved,1.0,1
836,35,17294.81,110,2,0.085,2,approved,1.0,1
837,40,94276.01,219,3,0.7,1,approved,1.0,1
838,41,32604.12,167,2,0.195,2,approved,1.0,1
839,32,61897.2,44,3,0.234,1,approved,1.0,1
840,70,26616.82,9,4,0.13,2,rejected,,0
841,46,64092.46,121,4,0.321,0,approved,0.0,0
842,37,35186.95,43,1,0.092,0,approved,1.0,1
843,71,44163.49,2,7,0.61,4,rejected,,0
844,53,51965.94,76,6,0.273,1,approved,0.0,0
845,18,30558.43,70,7,0.127,1,approved,0.0,0
846,42,22580.97,231,4,0.241,1,approved,1.0,1
847,56,43642.41,222,4,0.17,0,approved,0.0,0
848,70,25877.85,103,8,0.317,1,approved,0.0,0
849,47,29277.33,116,6,0.192,2,approved,0.0,0
850,39,48839.27,153,2,0.146,0,approved,1.0,1
851,36,38954.99,124,8,0.516,2,approved,0.0,0
852,23,27798.78,227,2,0.22,4,approved,1.0,1
853,23,24846.56,84,5,0.127,1,rejected,,0
854,41,36138.05,214,5,0.247,1,approved,1.0,1
855,62,150921.88,83,8,0.456,0,approved,1.0,1
856,41,19761.53,144,3,0.346,1,approved,0.0,0
857,25,32994.7,158,4,0.338,2,approved,0.0,0
858,68,30595.02,31,2,0.509,1,rejected,,1
859,64,39861.57,140,3,0.259,1,approved,1.0,1
860,36,45200.33,166,1,0.159,1,approved,1.0,1
861,37,32967.21,170,5,0.444,2,approved,1.0,1
862,34,31313.98,174,4,0.103,0,approved,0.0,0
863,26,71638.77,151,5,0.097,1,approved,1.0,1
864,41,33372.38,24,6,0.081,2,rejected,,0
865,44,43511.08,157,1,0.068,0,approved,0.0,0
866,57,13292.03,130,4,0.038,0,approved,1.0,1
867,28,18638.76,209,2,0.408,0,approved,1.0,1
868,42,40804.5,139,4,0.343,0,approved,1.0,1
869,18,24836.79,165,3,0.324,0,rejected,,1
870,47,33522.65,217,4,0.381,2,approved,1.0,1
871,41,56001.99,91,5,0.323,2,rejected,,0
872,58,50628.78,62,2,0.457,3,rejected,,0
873,50,37273.46,148,0,0.446,1,approved,1.0,1
874,19,14519.96,205,4,0.415,1,approved,0.0,0
875,25,61086.65,111,3,0.183,1,approved,0.0,0
876,25,36656.16,126,4,0.152,4,rejected,,0
877,65,36223.87,3,1,0.347,1,rejected,,1
878,59,42940.22,226,0,0.345,0,approved,0.0,0
879,27,33250.03,13,1,0.228,0,rejected,,1
880,69,15176.11,179,1,0.292,0,approved,0.0,0
881,48,66416.66,107,2,0.65,0,approved,1.0,1
882,67,23636.06,146,1,0.256,4,rejected,,0
883,29,17587.37,104,2,0.358,2,rejected,,0
884,58,64382.14,32,5,0.458,1,approved,0.0,0
885,54,37311.53,61,2,0.067,1,rejected,,1
886,73,46691.92,53,4,0.457,0,rejected,,0
887,42,19998.73,177,9,0.109,0,approved,0.0,0
888,66,45820.34,107,9,0.139,2,approved,1.0,1
889,21,51504.42,237,3,0.845,1,approved,1.0,1
890,57,106998.35,176,2,0.217,1,approved,1.0,1
891,49,25568.96,178,1,0.098,0,approved,1.0,1
892,54,15719.74,150,5,0.482,0,approved,1.0,1
893,63,20506.18,29,2,0.217,0,rejected,,0
894,66,27066.05,126,3,0.174,3,rejected,,1
895,22,119359.67,237,2,0.21,1,approved,1.0,1
896,68,26961.09,74,1,0.032,2,approved,0.0,0
897,44,66776.66,14,4,0.36,0,approved,1.0,1
898,33,48144.53,36,3,0.164,3,rejected,,1
899,21,22571.32,55,3,0.308,0,approved,0.0,0
900,66,47530.05,145,3,0.629,2,rejected,,1
901,58,31313.51,233,1,0.199,0,approved,0.0,0
902,51,22990.0,93,2,0.174,0,approved,0.0,0
903,20,86519.51,26,1,0.486,1,approved,0.0,0
904,18,22730.59,175,0,0.521,1,approved,1.0,1
905,34,36949.72,17,2,0.404,1,rejected,,0
906,29,59822.72,231,3,0.402,1,approved,1.0,1
907,61,29688.38,168,4,0.153,1,approved,1.0,1
908,62,54205.79,222,1,0.103,0,approved,1.0,1
909,29,38941.53,186,2,0.364,1,approved,1.0,1
910,37,24368.25,84,8,0.402,2,rejected,,1
911,21,95867.71,83,6,0.295,0,approved,0.0,0
912,66,58685.03,141,4,0.227,0,approved,0.0,0
913,20,82555.69,232,6,0.186,3,approved,1.0,1
914,52,58768.32,129,4,0.462,1,rejected,,0
915,53,39950.83,27,0,0.154,0,approved,0.0,0
916,74,33282.45,98,3,0.2,1,approved,1.0,1
917,43,17332.09,88,1,0.679,0,rejected,,0
918,61,30138.59,224,0,0.304,1,approved,1.0,1
919,33,50734.16,209,3,0.234,1,approved,1.0,1
920,23,27720.08,63,7,0.265,1,approved,0.0,0
921,65,28790.61,125,4,0.716,0,approved,0.0,0
922,65,48885.8,92,3,0.251,0,approved,1.0,1
923,70,48584.85,91,2,0.68,0,approved,0.0,0
924,55,17452.53,43,1,0.128,1,approved,1.0,1
925,24,22761.22,54,2,0.283,0,rejected,,1
926,30,22388.63,195,3,0.069,1,approved,1.0,1
927,50,19680.08,48,0,0.257,3,rejected,,1
928,47,55380.97,97,2,0.455,0,approved,1.0,1
929,23,48720.8,5,1,0.121,2,rejected,,0
930,27,65681.73,70,1,0.22,2,rejected,,0
931,53,24142.62,16,3,0.088,0,approved,1.0,1
932,39,25342.8,192,6,0.252,1,approved,1.0,1
933,69,17948.9,211,1,0.621,0,approved,1.0,1
934,60,107631.01,166,3,0.071,2,approved,0.0,0
935,44,35750.15,149,3,0.056,2,approved,0.0,0
936,43,20019.69,15,4,0.413,0,rejected,,0
937,23,16249.13,222,5,0.385,2,approved,1.0,1
938,55,25336.96,38,3,0.526,1,rejected,,1
939,64,25909.79,150,5,0.437,3,approved,1.0,1
940,69,43625.31,93,5,0.334,2,rejected,,1
941,31,70359.93,231,1,0.023,1,approved,1.0,1
942,57,38035.22,99,2,0.162,0,approved,1.0,1
943,39,42020.63,181,0,0.207,0,approved,1.0,1
944,23,30844.58,199,6,0.148,0,approved,1.0,1
945,26,68503.61,65,6,0.468,0,approved,1.0,1
946,41,40974.31,207,2,0.036,2,approved,0.0,0
947,18,31763.73,119,4,0.221,0,approved,1.0,1
948,36,135980.94,138,4,0.184,2,approved,1.0,1
949,45,24699.59,58,3,0.464,0,rejected,,0
950,45,50018.33,83,5,0.368,2,approved,0.0,0
951,67,24500.9,164,4,0.366,0,approved,1.0,1
952,69,36434.62,121,3,0.4,1,approved,1.0,1
953,40,23730.61,88,3,0.218,2,rejected,,1
954,37,64657.86,119,3,0.345,2,approved,1.0,1
955,73,32386.24,49,4,0.541,2,rejected,,0
956,60,40468.3,62,3,0.479,4,rejected,,0
957,27,69262.56,20,5,0.205,1,approved,1.0,1
958,44,71325.8,4,0,0.085,0,approved,1.0,1
959,51,45446.8,183,1,0.235,1,approved,1.0,1
960,65,22238.19,65,2,0.57,0,approved,0.0,0
961,47,14354.64,65,2,0.166,2,approved,0.0,0
962,31,32482.72,220,0,0.289,2,approved,1.0,1
963,72,24740.17,27,0,0.619,1,rejected,,0
964,47,48415.97,8,3,0.255,2,rejected,,1
965,49,17360.69,11,3,0.24,1,rejected,,0
966,54,50998.51,135,4,0.19,0,approved,0.0,0
967,71,13597.5,6,2,0.502,3,rejected,,0
968,39,35682.06,116,1,0.063,4,rejected,,0
969,67,69509.26,88,5,0.582,2,rejected,,1
970,50,35451.73,111,3,0.194,0,approved,0.0,0
971,68,35447.91,137,1,0.459,2,rejected,,0
972,34,78213.98,46,1,0.032,1,approved,0.0,0
973,67,13573.55,214,4,0.158,1,approved,1.0,1
974,74,38210.51,111,1,0.523,0,approved,0.0,0
975,46,81945.83,167,3,0.351,0,approved,1.0,1
976,57,23493.16,8,3,0.057,4,rejected,,0
977,65,41968.0,123,3,0.255,1,approved,1.0,1
978,53,47630.86,21,3,0.437,2,rejected,,1
979,71,44041.74,210,6,0.561,1,approved,1.0,1
980,71,44506.48,19,4,0.145,0,rejected,,1
981,27,79597.98,213,3,0.162,1,approved,1.0,1
982,43,17094.08,207,3,0.145,1,approved,0.0,0
983,64,55973.24,196,4,0.286,4,approved,1.0,1
984,73,73602.29,239,4,0.688,4,approved,0.0,0
985,69,68932.76,8,7,0.52,2,rejected,,0
986,23,35361.91,66,3,0.371,1,rejected,,1
987,64,37267.95,129,9,0.326,1,approved,0.0,0
988,74,26679.09,32,2,0.077,1,approved,1.0,1
989,24,46989.99,148,3,0.149,3,approved,1.0,1
990,59,36791.92,62,4,0.552,1,rejected,,1
991,44,31006.97,135,2,0.224,1,approved,1.0,1
992,51,24541.39,112,7,0.456,0,rejected,,1
993,73,33187.38,147,1,0.543,1,rejected,,1
994,38,112112.16,69,4,0.27,1,approved,0.0,0
995,33,23732.36,118,2,0.308,1,rejected,,1
996,29,18446.17,98,2,0.054,0,approved,1.0,1
997,29,35705.2,96,2,0.221,0,approved,0.0,0
998,74,20295.45,75,3,0.715,0,rejected,,0
999,32,11543.86,35,4,0.144,2,rejected,,0
1000,31,28026.32,61,3,0.475,2,rejected,,0
1001,46,22732.45,150,4,0.33,2,approved,1.0,1
1002,68,33777.92,136,4,0.462,1,approved,0.0,0
1003,65,32557.39,117,3,0.226,1,approved,0.0,0
1004,21,48749.62,201,3,0.444,0,approved,1.0,1
1005,24,17530.13,143,1,0.123,1,approved,1.0,1
1006,63,29411.18,145,3,0.251,1,approved,1.0,1
1007,59,27622.53,118,3,0.251,1,approved,1.0,1
1008,67,28742.63,108,6,0.146,3,approved,1.0,1
1009,28,73706.67,2,6,0.439,0,approved,0.0,0
1010,31,77979.35,106,2,0.352,2,approved,1.0,1
1011,74,37970.67,214,0,0.16,2,approved,1.0,1
1012,73,43172.86,28,1,0.247,2,rejected,,0
1013,55,49164.53,201,4,0.2,0,approved,1.0,1
